"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 06/10/2024. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 1,488 Crashes containing 3,009 Units and 3,851 Persons"

"Filters Applied to current Query:"
"Crash Date Is Between  2024-03-01 00:00 and 2024-04-01 00:00"
"County Is Equal To TRAVIS"


"Crash ID","$1000 Damage to Any One Person's Property","Charge","Citation","Person Age","Person Airbag Deployed","Person Alcohol Result","Person Alcohol Specimen Type Taken","Person Blood Alcohol Content Test Result","Person Death Count","Person Drug Specimen Type","Person Drug Test Result","Person Ejected","Person Ethnicity","Person Gender","Person Helmet","Person Injury Severity","Person Non-Suspected Serious Injury Count","Person Not Injured Count","Person Number","Person Possible Injury Count","Person Restraint Used","Person Suspected Serious Injury Count","Person Time of Death","Person Total Injury Count","Person Type","Person Unknown Injury Count","Physical Location of An Occupant","Solicitation"
"20083274","Yes","NO CHARGES","No Data","25","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20083277","Yes","FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE","E16807322","18","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","1"
"20083277","Yes","NO CHARGES","No Data","79","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20083443","Yes","NO CHARGES","No Data","63","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20083443","Yes","NO CHARGES","No Data","37","97 - NOT APPLICABLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","97 - NOT APPLICABLE","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","1","0","97 - NOT APPLICABLE","0","No Data","1","4 - PEDESTRIAN","0","16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE","0"
"20084322","Yes","2024-6524","No Data","29","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","99 - UNKNOWN","0","0","1","0","99 - UNKNOWN","0","No Data","0","1 - DRIVER","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20085095","Yes","FAIL TO MAINTAIN FINANCIAL RESPONSIBLITY, EXPIRED REGISTRATION","E0070259 (1), E0070259 (2)","29","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20087499","Yes","NO CHARGES","No Data","72","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20087499","Yes","NO CHARGES","No Data","74","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20087499","Yes","NO CHARGES","No Data","31","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20128497","Yes","NO CHARGES","No Data","29","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20128497","Yes","NO CHARGES","No Data","32","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","A - ASIAN","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20130850","Yes","NO CHARGES","No Data","35","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","A - ASIAN","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20130850","Yes","NO CHARGES","No Data","39","2 - DEPLOYED, FRONT","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","1","0","1 - SHOULDER & LAP BELT","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20167068","Yes","NO CHARGES","No Data","31","2 - DEPLOYED, FRONT","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20167068","Yes","NO CHARGES","No Data","71","2 - DEPLOYED, FRONT","No Data","No Data","No Data","0","No Data","No Data","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","C - POSSIBLE INJURY","0","0","2","1","1 - SHOULDER & LAP BELT","0","No Data","1","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20167068","Yes","NO CHARGES","No Data","30","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20063288","Yes","NO CHARGES","No Data","27","5 - DEPLOYED, MULTIPLE","No Data","1 - BREATH","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20063601","Yes","FAIL TO MAINTAIN ASSURED CLEAR DISTANCE","E17693533","55","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20063601","Yes","NO CHARGES","No Data","46","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20063602","Yes","FAILED TO MAINTAIN ASSURED CLEAR DISTANCE - COLLISION","E17225794","25","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20063602","Yes","NO CHARGES","No Data","33","2 - DEPLOYED, FRONT","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","2 - SHOULDER BELT ONLY","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20063665","No","NO CHARGES","No Data","59","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","99 - UNKNOWN","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20063665","No","NO CHARGES","No Data","26","97 - NOT APPLICABLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","97 - NOT APPLICABLE","B - BLACK","1 - MALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","1","0","97 - NOT APPLICABLE","0","No Data","1","4 - PEDESTRIAN","0","16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE","0"
"20063667","No","PRIVATE PARKING COLLISION NO CITATION","654321","51","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20063667","No","NO CHARGES","No Data","30","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20063668","Yes","NO CHARGES","No Data","57","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20063668","Yes","NO CHARGES","No Data","65","97 - NOT APPLICABLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","97 - NOT APPLICABLE","A - ASIAN","2 - FEMALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","1","0","97 - NOT APPLICABLE","0","No Data","1","4 - PEDESTRIAN","0","16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE","0"
"20064115","Yes","FAILURE TO CONTROL SPEED, NO DRIVER LICENSE","BS00369782, BS00369782","17","2 - DEPLOYED, FRONT","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20064115","Yes","NO CHARGES","No Data","17","2 - DEPLOYED, FRONT","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20064115","Yes","NO CHARGES","No Data","17","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","3","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","6 - SECOND SEAT RIGHT","0"
"20064964","Yes","NO CHARGES","No Data","37","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20064964","Yes","NO CHARGES","No Data","59","97 - NOT APPLICABLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","97 - NOT APPLICABLE","B - BLACK","1 - MALE","97 - NOT APPLICABLE","A - SUSPECTED SERIOUS INJURY","0","0","1","0","97 - NOT APPLICABLE","1","No Data","1","4 - PEDESTRIAN","0","16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE","0"
"20065313","No","NO CHARGES","No Data","61","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065313","No","NO CHARGES","No Data","35","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065314","Yes","NO CHARGES","No Data","No Data","99 - UNKNOWN","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","99 - UNKNOWN","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN","0","0","1","0","99 - UNKNOWN","0","No Data","0","1 - DRIVER","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065314","Yes","NO CHARGES","No Data","21","3 - DEPLOYED, SIDE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065314","Yes","NO CHARGES","No Data","47","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065314","Yes","NO CHARGES","No Data","32","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","A - ASIAN","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065314","Yes","NO CHARGES","No Data","48","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","A - ASIAN","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20065315","Yes","NO CHARGES","No Data","30","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065315","Yes","NO CHARGES","No Data","40","5 - DEPLOYED, MULTIPLE","No Data","No Data","No Data","0","No Data","No Data","1 - NO","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20065315","Yes","NO CHARGES","No Data","34","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065324","Yes","NO CHARGES","No Data","47","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065324","Yes","NO CHARGES","No Data","No Data","1 - NOT DEPLOYED","No Data","No Data","No Data","0","No Data","No Data","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","1 - SHOULDER & LAP BELT","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20065324","Yes","NO CHARGES","No Data","35","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","B - SUSPECTED MINOR INJURY","1","0","1","0","96 - NONE","0","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065329","No","NO CHARGES","No Data","23","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065330","No","NO CHARGES","No Data","36","99 - UNKNOWN","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065330","No","NO CHARGES","No Data","25","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065332","Yes","NO CHARGES","No Data","19","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065332","Yes","NO CHARGES","No Data","43","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","99 - UNKNOWN","2 - FEMALE","97 - NOT APPLICABLE","99 - UNKNOWN","0","0","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","1","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065333","Yes","DWI","240671109","35","1 - NOT DEPLOYED","1 - POSITIVE","1 - BREATH","0.199","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","99 - UNKNOWN","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065334","Yes","RACING ON HIGHWAY","240671332","21","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065334","Yes","NO CHARGES","No Data","44","99 - UNKNOWN","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","98 - OTHER","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","99 - UNKNOWN","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065336","Yes","NO CHARGES","No Data","30","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","2 - YES","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","A - SUSPECTED SERIOUS INJURY","0","0","1","0","1 - SHOULDER & LAP BELT","1","No Data","1","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065336","Yes","NO CHARGES","No Data","20","5 - DEPLOYED, MULTIPLE","No Data","No Data","No Data","0","No Data","No Data","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","A - SUSPECTED SERIOUS INJURY","0","0","2","0","1 - SHOULDER & LAP BELT","1","No Data","1","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20065337","Yes","NO CHARGES","No Data","53","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065337","Yes","NO CHARGES","No Data","41","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065339","Yes","NO CHARGES","No Data","21","5 - DEPLOYED, MULTIPLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065339","Yes","NO CHARGES","No Data","21","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065402","Yes","FTMFR","E17874506","67","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065402","Yes","NO CHARGES","No Data","73","3 - DEPLOYED, SIDE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","A - ASIAN","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20065402","Yes","NO CHARGES","No Data","70","3 - DEPLOYED, SIDE","No Data","No Data","No Data","0","No Data","No Data","1 - NO","A - ASIAN","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","2","0","2 - SHOULDER BELT ONLY","0","No Data","0","2 - PASSENGER/OCCUPANT","0","3 - FRONT RIGHT","0"
"20065402","Yes","NO CHARGES","No Data","54","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20066063","Yes","NO CHARGES","No Data","50","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","A - ASIAN","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","1"
"20066063","Yes","NO CHARGES","No Data","19","1 - NOT DEPLOYED","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","1 - NO","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED","0","1","1","0","1 - SHOULDER & LAP BELT","0","No Data","0","1 - DRIVER","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
"20071899","No","NO CHARGES","No Data","26","97 - NOT APPLICABLE","No Data","96 - NONE","No Data","0","96 - NONE","97 - NOT APPLICABLE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","3 - WORN, NOT DAMAGED","B - SUSPECTED MINOR INJURY","1","0","1","0","97 - NOT APPLICABLE","0","No Data","1","5 - DRIVER OF MOTORCYCLE TYPE VEHICLE","0","1 - FRONT LEFT OR MOTORCYCLE DRIVER","0"
